intensity_mean,intensity_std,intensity_skew,intensity_kurtosis,intensity_p10,intensity_p25,intensity_p50,intensity_p75,intensity_p90,patient_id
0.4179800450801849,0.2695183753967285,0.4823412895202636,-0.4277076721191406,0.093810790926218,0.1781112652271986,0.407982574403286,0.5791563272476197,0.7834250593185424,29433
0.4656592309474945,0.2733809351921081,0.3553489148616791,-0.5810935497283936,0.1134499669075012,0.2331768088042736,0.4599858671426773,0.6490482807159423,0.8776548886299134,57364
0.4874484539031982,0.195937231183052,0.1531430780887603,0.6422542929649353,0.2154248115420341,0.362377056479454,0.5166015684604645,0.5877860218286515,0.6806588971614838,3934
0.4810751974582672,0.2050665616989135,0.3818947076797485,0.8270222544670105,0.2117283380031585,0.3512269616127014,0.5036831349134445,0.562718415260315,0.7501761555671692,42412
0.4222467541694641,0.241177350282669,0.4882416129112243,-0.5062670111656189,0.1423767393827438,0.2026496395468711,0.408520296216011,0.5943447977304459,0.7530678355693817,21646
0.391148179769516,0.2385213375091552,0.5535732507705688,-0.2395686656236648,0.1129208077490329,0.1735785275697708,0.3772855520248413,0.5620899468660354,0.6833659350872041,19169
0.355396568775177,0.2314423024654388,0.7821955680847168,0.2718153595924377,0.1101461069285869,0.1507507376372814,0.3175618305802345,0.5282342180609703,0.6560634422302247,22984
0.3612100183963775,0.2177910357713699,0.8283847570419312,0.4832907319068908,0.1251353818178177,0.1763991579413414,0.3224667608737945,0.5197885930538177,0.647952471971512,5013
0.339931309223175,0.2192168235778808,0.8749812841415405,0.1331277638673782,0.1244397681951523,0.162205272167921,0.2567939803004265,0.5217650279402732,0.6410589945316316,11699
0.4988869726657867,0.2622280120849609,0.0376304574310779,-0.5480911135673523,0.1195321609079837,0.2898595914244651,0.5365410208702087,0.6503047049045563,0.8565334963798523,22954
0.2829629778861999,0.2315890491008758,1.4204235076904297,1.7378520965576172,0.0839295719563961,0.1156933046877384,0.1807955861091613,0.3981744349002838,0.6489264762401582,1563
0.4345388412475586,0.2327424585819244,0.2378105670213699,-0.4968768060207367,0.135899615585804,0.2460004568099975,0.4168808341026306,0.6052084326744079,0.7047982335090637,7392
0.4407404959201813,0.2274941951036453,0.3984372019767761,-0.1448416709899902,0.1558385181427002,0.233335930109024,0.4550529807806015,0.590783879160881,0.6841916680336,46325
0.3955909609794616,0.214350551366806,0.5947378873825073,0.0780734568834304,0.1433714365959167,0.214448257535696,0.3823536962270736,0.5431191444396972,0.6530781841278077,56776
0.4378333687782287,0.2060691863298416,0.4113017916679382,0.4257300794124603,0.1692737480998039,0.2667289845645427,0.4611065655946731,0.5529470831155777,0.6456875717639924,46630
0.361348807811737,0.2283608466386795,0.8046239018440247,0.2640828192234039,0.1263690543174743,0.1605792224407196,0.3339302033185959,0.5189516127109528,0.6402209687232971,22210
0.4096532464027405,0.2569580674171448,0.4833984375,-0.568151593208313,0.1133919236063957,0.1771807193756103,0.3702513545751572,0.6026739954948426,0.7611530470848085,56064
0.3867026269435882,0.2019489258527755,0.7222133278846741,0.5680761933326721,0.1591493871808052,0.2103236377239227,0.3676794856786728,0.5309817969799042,0.624347904920578,5777
0.4370160102844238,0.2177247256040573,0.6392621994018555,0.269906610250473,0.1847984713315963,0.2680776983499527,0.4158343017101288,0.562964728474617,0.7396780014038085,44593
0.4381408095359802,0.223713681101799,0.4866790175437927,0.2792118489742279,0.151589644998312,0.2555211119353771,0.4460745990276337,0.5607790023088455,0.7073744308948516,27910
0.4402594566345215,0.231203943490982,0.6088069677352905,0.0883504897356033,0.1696413317322731,0.2497458383440971,0.4333450734615326,0.5629481077194214,0.7570148956775664,33696
0.3410531282424927,0.2447774112224578,0.6317628622055054,-0.4261023104190826,0.0821538597345352,0.1192265916615724,0.3082603946328163,0.5290509670972824,0.6792302072048187,59315
0.2936466336250305,0.2178952693939209,1.2133092880249023,1.222190260887146,0.1037752483785152,0.1275414146482944,0.2087706461548805,0.4468374013900756,0.6111518573760986,19263
0.3020049035549164,0.2179764211177826,1.0690290927886963,0.5852091908454895,0.1082370117306709,0.1324531584978103,0.206408417224884,0.4701035887002945,0.6102092242240905,42982
0.4374421536922455,0.2244449108839035,0.61530601978302,0.3492889404296875,0.1651674035191535,0.2605862513184547,0.4361817240715027,0.5617326259613037,0.720965029001236,46587
0.3498856723308563,0.2165447175502777,0.9097493886947632,0.4328515529632568,0.1315884855389595,0.1696005396544933,0.2912852704524994,0.5145171552896499,0.6287607896327974,54977
0.4736340939998626,0.2435819655656814,0.3730903565883636,-0.3913666903972626,0.1762865960597991,0.2686534628272056,0.4667341619729995,0.6312308371067047,0.8275270354747771,22122
0.4072633385658264,0.2163756191730499,0.4579707086086273,0.1748718321323394,0.1324433845281601,0.2144280724227428,0.4261546194553375,0.5401267558336258,0.6204983758926392,30497
0.4019409716129303,0.2530792653560638,0.5430222749710083,-0.490708440542221,0.121909359395504,0.17144525796175,0.3506084457039833,0.5874837577342987,0.7535477769374848,23707
0.3995519280433655,0.2222296297550201,0.6004188656806946,0.098518893122673,0.1437965039908885,0.2079390615224838,0.3686799243092536,0.5659434020519256,0.6553131842613221,12667
0.3507757186889648,0.2383021861314773,0.9499282836914062,0.5661770105361938,0.1057343545556068,0.1506067484617233,0.2927829474210739,0.5101535528898239,0.6734230589866639,3399
0.3969786763191223,0.2404124289751052,0.6837937235832214,-0.1907471716403961,0.1374098108708858,0.1911319591104984,0.3468575939536095,0.5706388562917709,0.7240005373954773,21673
0.3167862296104431,0.2147037535905838,1.3212568759918213,1.3647456169128418,0.1291409321129322,0.1590668126940727,0.2284084275364875,0.4356986135244369,0.6273819398880005,27884
0.4213925302028656,0.2186462581157684,0.5126413702964783,0.0951460823416709,0.154333758354187,0.2381221905350685,0.4024995267391205,0.5683360815048217,0.6677331745624542,19160
0.4815801680088043,0.2763858437538147,0.301430881023407,-0.5768672227859497,0.128672069311142,0.2617109328508377,0.4608829498291015,0.6850201666355134,0.889077184200287,26993
0.5035201907157898,0.205058142542839,-0.0824481695890426,0.1023040264844894,0.2077120426297188,0.3545773349702358,0.5493813335895539,0.6284625798463821,0.6958181536197665,44631
0.3805364072322845,0.2311759442090988,0.4724898338317871,-0.2201285362243652,0.1143221805989742,0.1722249127924442,0.3828711092472076,0.5501336306333542,0.6506289398670198,55573
0.5564693212509155,0.1916550099849701,0.0944002047181129,0.7601627111434937,0.308075880408287,0.4684695467352867,0.5568682491779328,0.6341017127037049,0.8174815523624419,3210
0.4326467514038086,0.2327697277069091,0.3874326348304748,-0.068541906774044,0.1440715476870536,0.2360216453671455,0.4459236532449722,0.5757583051919937,0.6981044769287111,60724
0.4567086696624756,0.2238577604293823,0.2541826963424682,-0.0411256775259971,0.1552631732821464,0.2817076481878757,0.4735010474920272,0.5776612102985382,0.7475689566135408,15362
0.5128220319747925,0.1903698891401291,0.6146930456161499,1.8680827617645264,0.3030127719044685,0.4266470223665237,0.5122361123561859,0.5656247824430466,0.7184717893600464,5437
0.3731482923030853,0.2278904467821121,0.7368000149726868,0.1665011942386627,0.1287096646428108,0.1729989401996135,0.3485043376684189,0.5347736179828644,0.6380997467041015,47709
0.4301702380180359,0.2237590551376342,0.4618985056877136,0.2059957981109619,0.1427895298600197,0.2453781440854072,0.4461598068475723,0.5556616961956025,0.6954611706733704,33891
0.4587709903717041,0.2513524293899536,0.2592445015907287,-0.5421086549758911,0.1360838787257671,0.2377363242208957,0.4704394280910492,0.6200141191482544,0.7997883808612825,44983
0.5209758877754211,0.2179551124572754,0.1544730365276336,-0.0166588779538869,0.2128279319405555,0.3626706764101982,0.5437047243118286,0.653332981467247,0.7804381012916565,2067
0.5468772649765015,0.2281618118286132,0.2595950663089752,0.1965201795101165,0.263083781003952,0.4318763479590416,0.5256649672985076,0.6433360993862152,0.9085260665416716,766
0.4700902104377746,0.2413206547498703,0.2232454270124435,-0.4139788746833801,0.1621337893605232,0.2693669997155666,0.4710842400789261,0.6442487955093383,0.7488855588436126,6968
0.3843747675418854,0.2329292595386505,0.5175929069519043,-0.0065874098800122,0.1097546058893203,0.1747172854840755,0.376767235994339,0.5505896419286728,0.6302322900295259,55785
0.3285006880760193,0.2338354587554931,1.0250204801559448,0.4692159593105316,0.1076524099707603,0.1431076578795909,0.234133680164814,0.5074919164180756,0.6606359362602234,59938
0.4241664409637451,0.2324003875255584,0.6672927141189575,0.1072169318795204,0.1546595379710197,0.2239445835351944,0.4205548137426376,0.5411045610904693,0.7880288791656496,24372
0.4221172928810119,0.2263114750385284,0.3955717980861664,-0.1674054116010666,0.1431475159525871,0.2310166105628013,0.4278005421161651,0.5717166662216187,0.703572236299515,2096
0.3438606858253479,0.2297044247388839,0.8904121518135071,0.3985049128532409,0.1128089307248592,0.1507268898189067,0.2837697193026542,0.5074208781123162,0.6610214912891388,31403
0.4678463041782379,0.2572277188301086,0.2508829832077026,-0.7701833248138428,0.1476559868454933,0.2215353667736053,0.468998771905899,0.6535106390714646,0.812297934293747,6654
0.4318295419216156,0.2331314384937286,0.4000992774963379,-0.0942001342773437,0.1385436913371086,0.2115200921893119,0.4603559136390686,0.5642375200986862,0.6881427597999573,15114
0.4995267987251282,0.2233387976884842,0.0716741830110549,-0.2021577805280685,0.1885009387135506,0.3332935750484466,0.523219433426857,0.6418952703475952,0.7571198415756226,52827
0.4307546615600586,0.2286651134490966,0.3514482080936432,-0.1358032673597335,0.1435417264699935,0.2386041365563869,0.4454636812210083,0.5629708915948868,0.7214807474613192,15809
0.3826088011264801,0.2266736924648285,0.5217152833938599,-0.2476307451725006,0.1232567226886749,0.1678773283958435,0.3712703049182891,0.5494385391473771,0.6416773867607117,6488
0.4924764633178711,0.2041041404008865,0.1081194281578064,0.2642204165458679,0.204801661670208,0.3534304171800613,0.5189114332199096,0.6167961388826371,0.6952486908435823,51026
0.5110474824905396,0.2015714347362518,0.0853014886379242,0.4316069483757019,0.2248938727378845,0.3854856863617897,0.5366692632436753,0.6239514946937561,0.7175216829776765,55889
0.3052610456943512,0.2483268082141876,1.229701042175293,0.91413676738739,0.0866329856216907,0.1187232781201601,0.1987159073352813,0.4562405318021774,0.6630911731719971,42013
0.4228090345859527,0.2191664427518844,0.3039946854114532,0.3861378133296966,0.1227701692283153,0.2612974792718887,0.4628174215555191,0.5299127787351608,0.630265600681305,47510
0.4894465506076813,0.1916710436344146,0.5300120711326599,0.7392808794975281,0.257189159989357,0.3501597359776497,0.4859518557786941,0.6054900795221329,0.7166528081893921,36591
0.3590489625930786,0.2134016454219818,0.8860362768173218,0.5391718745231628,0.1373903167247772,0.1739538244903087,0.3191049128770828,0.5077586248517036,0.6173721504211426,44467
0.3058262467384338,0.2054463624954223,1.203670859336853,1.2766361236572266,0.1198407408595085,0.1463102214038372,0.226622025668621,0.4522609278559685,0.583266440629959,14924
0.4299893379211426,0.2288504093885421,0.5492119789123535,0.473949521780014,0.1392841301858425,0.2597512245178223,0.435719895362854,0.5387758165597916,0.7208130025863649,12086
0.4456991553306579,0.2385693341493606,0.5889589786529541,0.3167331218719482,0.1479659681022167,0.2566456012427807,0.4569796115159988,0.5488216370344162,0.7738026881217958,28321
0.3654666543006897,0.2538972795009613,0.7900713682174683,-0.0170820467174053,0.0971292912960052,0.1492476262152195,0.3047614514827728,0.5470498919486999,0.7073053598403931,56751
0.4696108400821686,0.2114582508802414,0.6035447716712952,0.3508962392807007,0.2232114633917808,0.3137810066342353,0.4410437405109405,0.6126011818647384,0.7588549423217776,23602
0.4303766787052154,0.2209270000457763,0.3643470406532287,-0.0675350204110145,0.1473768758773803,0.2326545752584934,0.4516770601272583,0.5766631752252579,0.6565205883979799,52387
0.3099282681941986,0.2713024318218231,0.9924930334091188,0.2537242174148559,0.0527906093001365,0.0866033427417278,0.2169383689761161,0.492191344499588,0.7274550557136537,19930
0.5498277544975281,0.2097663879394531,0.211536169052124,0.4452289640903473,0.2814772707223892,0.4299629062414169,0.5463198661804199,0.655242308974266,0.8582501077651978,6449
0.3721670508384704,0.231720358133316,0.620492696762085,-0.0937005504965782,0.1119624972343444,0.1640194833278656,0.3449395805597305,0.548432782292366,0.6494718253612518,47794
0.3379249572753906,0.2097972333431244,1.119606852531433,1.0852903127670288,0.1473352831602096,0.1702490851283073,0.2529971972107887,0.4946500316262245,0.6176068139076232,1939
0.3667410016059875,0.2339695394039154,0.7669407725334167,0.1545985639095306,0.1157300190627574,0.1674543038010597,0.3216313183307647,0.5337484940886498,0.6644308793544769,62292
0.4332240223884582,0.213969424366951,0.6404059529304504,0.5989609360694885,0.1690815922617912,0.2663949437439442,0.433499750494957,0.5450103521347046,0.6956839323043823,35383
0.3812971115112304,0.2449926882982254,0.5760897397994995,-0.2274384498596191,0.1025508984923362,0.1520368445664644,0.3752497971057892,0.5540252089500427,0.6778235769271851,44003
0.3789876699447632,0.2326461970806121,0.8129490613937378,0.297612190246582,0.1295064862072467,0.1835031256079674,0.330027824640274,0.5326163873076439,0.6938511419296265,10795
0.4408547282218933,0.2446254789829254,0.3830198943614959,-0.3053871095180511,0.1282500052452087,0.2261081621050834,0.4574998021125793,0.5748389422893524,0.7809255433082581,17847
0.4184729158878326,0.2437030375003814,0.4769417345523834,-0.4829989373683929,0.1361126089096069,0.1998401649296283,0.4120064914226532,0.5856451660394668,0.7379544019699098,2953
0.4005869925022125,0.2397589236497879,0.4675082266330719,-0.3609948754310608,0.1168773619830608,0.1791713289916515,0.3927511125802994,0.5672261923551559,0.6875661218166351,30984
0.3544570803642273,0.2277617752552032,0.8250670433044434,0.1975530683994293,0.1175520093739032,0.1571407489478588,0.309446182847023,0.5139266297221183,0.6604833829402924,54698
0.3760147094726562,0.2223240882158279,0.6780874133110046,0.0463150963187217,0.1305109201371669,0.1698211930692195,0.3644332900643349,0.5366524159908295,0.6300263929367065,28288
0.4170913696289062,0.2199942171573639,0.7208827137947083,0.3139393329620361,0.1673362001776695,0.2375475943088531,0.3885969042778015,0.558035695552826,0.7165459847450257,2288
0.3751944601535797,0.239733412861824,0.8405095934867859,0.1901628524065017,0.1237052695453167,0.1733011737465858,0.327977791428566,0.5343659490346908,0.6867456924915313,36940
0.3953262269496918,0.2329390794038772,0.5236673951148987,-0.1976328790187835,0.1227326424419879,0.1821914173662662,0.393525131046772,0.5643518388271331,0.6795142376422882,48198
0.3516077995300293,0.2260976582765579,1.0395249128341677,0.7683612108230591,0.1312863206863403,0.171085550636053,0.2786952823400497,0.507568821310997,0.6837815821170807,58966
0.4509673118591308,0.2267884314060211,0.500552237033844,0.0597754940390586,0.1696476870775222,0.2760964304208755,0.4321234136819839,0.5991356879472732,0.7506550562381744,56046
0.4789054989814758,0.2009318321943283,0.031406819820404,0.1396443843841552,0.201583257317543,0.3233166307210922,0.5170854717493057,0.5963775098323822,0.6771769428253174,1644
0.4037408232688904,0.2187206447124481,0.528106689453125,0.1500320434570312,0.14124566167593,0.1950351290404796,0.4207919284701347,0.5365293502807618,0.6632232439517975,25647
0.387464702129364,0.2244891822338104,0.7266387343406677,0.4220753312110901,0.1371144528687,0.1948717564344406,0.3714246243238449,0.520972517132759,0.6465740537643435,24529
0.5065605640411377,0.203325867652893,0.2727324962615967,0.8401439785957336,0.2382979401946068,0.399543185532093,0.5215471088886261,0.5821877777576446,0.7689350438117981,222
0.4788674712181091,0.2253494262695312,0.285542756319046,-0.1611573249101638,0.1803501844406128,0.3028769135475159,0.4988163650035858,0.5945156693458558,0.7772744870185853,59704
0.2941751480102539,0.1943675726652145,1.254154086112976,1.6003830432891846,0.1189880608022213,0.1434796847403049,0.2127860069274902,0.4308661818504333,0.5650052511692047,39127
0.4630648195743561,0.2263493239879608,0.2393720597028732,-0.3333570957183838,0.1700620937347412,0.2694437079131603,0.4922758489847183,0.620347410440445,0.7016853702068329,13107
0.4017196297645569,0.2391946613788604,0.5479863286018372,-0.0433133132755756,0.1135417777299881,0.1897230632603168,0.3986202239990234,0.5517088800668717,0.6970030283927918,63550
0.4442147612571716,0.2091332376003265,0.2244431972503662,0.1096094101667404,0.1644844314455986,0.271929956972599,0.4782750844955444,0.5703697293996811,0.649672236442566,187
0.3255262374877929,0.2437507361173629,1.0469920635223389,0.7445902228355408,0.0769325682520866,0.1244352493435144,0.265886877477169,0.4654199585318565,0.6983792805671692,58773
0.4178800582885742,0.2221207618713379,0.6513248085975647,0.6241055727005005,0.1485556176304817,0.2574360817670822,0.4054967880249023,0.5362459793686867,0.679079545736313,19600
0.3572691082954407,0.226254791021347,0.7859662175178528,0.2332099378108978,0.1113085339963436,0.1653542675077915,0.3205149501562118,0.5074524492025375,0.6441234898567201,28468
0.435669481754303,0.2331903874874115,0.344754546880722,-0.3704505860805511,0.1473994868993759,0.2223294638097286,0.4540732592344284,0.5932656943798065,0.6775804829597474,24972
0.5214070081710815,0.2126380503177642,0.3459033370018005,0.7408697009086609,0.2417557275295257,0.4038196414709091,0.5210742950439453,0.6234986662864686,0.792805759906769,41150
0.5445167422294617,0.1987853497266769,0.1379498839378357,0.6421446204185486,0.2786257135868072,0.4329317390918731,0.5490288138389587,0.6517896741628647,0.7753632330894471,23787
0.4376245439052582,0.227079302072525,0.4157660603523254,0.0481312274932861,0.1442955827713012,0.2547490775585174,0.4489284604787826,0.5590477615594864,0.7128451049327851,27736
0.518066942691803,0.2038416415452957,0.0918319374322891,0.3724327683448791,0.2273155832290649,0.4001525223255157,0.5393613696098327,0.6232192754745484,0.7453634762763978,29637
0.3642683029174804,0.2305323332548141,0.672016441822052,-0.1110359653830528,0.112856135815382,0.1565370567142963,0.3353340595960617,0.5341931074857712,0.6589022827148439,47377
0.4038144648075104,0.2418508529663086,0.5903002619743347,-0.3037203252315521,0.1318627697229385,0.1856022000312805,0.3775830507278442,0.5774738043546677,0.7011378884315491,21308
0.3676800727844238,0.2302534133195877,0.8302599191665649,0.1470774710178375,0.135583356320858,0.1665691018104553,0.3172058045864105,0.5299480110406876,0.6665757501125338,64079
0.5248959064483643,0.1839246898889541,0.1726988852024078,1.2441067695617676,0.2860202312469482,0.4327921494841575,0.542282235622406,0.5954742521047592,0.7281242847442628,36738
0.3644433319568634,0.2689531445503235,0.8376376032829285,0.0546829216182231,0.0812053832411766,0.1348348692059517,0.3150532022118568,0.5292029246687889,0.7547221469879151,25780
0.4858379364013672,0.216001346707344,0.0726205259561538,-0.1544488370418548,0.1887572431564331,0.3134575165808201,0.5269786924123764,0.6093790829181671,0.7388184046745301,12011
0.5873740911483765,0.211866408586502,0.2395088374614715,0.6587927937507629,0.3599279201030731,0.4873814776539802,0.556635707616806,0.7109782725572587,0.9097090125083924,24721
0.3669920861721039,0.2215440273284912,0.7629363536834717,0.3856554627418518,0.1202510479092598,0.1726993754506111,0.3483932122588157,0.515168373286724,0.6527558135986328,35473
0.4507525861263275,0.2112736403942108,0.4035162329673767,0.2028087675571441,0.1777731299400329,0.2757560148835182,0.4732468038797378,0.568355593085289,0.6936634302139282,3720
0.352119505405426,0.2301303148269653,0.7868005633354187,0.0180327408015728,0.1195208457112312,0.1541789583861827,0.2924213498830795,0.5403906464576721,0.6450703489780427,23115
0.4390781819820404,0.2306344211101532,0.4890492558479309,-0.0698616057634353,0.1576125764846801,0.2407469183206558,0.433744603395462,0.5889500886201858,0.7372095692157746,18148
0.5289208292961121,0.1795562505722046,0.4065318703651428,1.615465521812439,0.3079181665182113,0.4362690180540085,0.536411464214325,0.6005150735378265,0.723004788160324,37741
0.2977758646011352,0.1929708123207092,1.198399305343628,1.7098166942596436,0.1083431333303451,0.1497433707118034,0.2344082310795784,0.4266564130783081,0.5551221603155136,42897
0.4541494846343994,0.2313426285982132,0.3082484602928161,-0.1124168410897255,0.156549896299839,0.2730232700705528,0.4570366561412811,0.60152308344841,0.7403747022151947,51670
0.5294032692909241,0.2135617733001709,0.1876999735832214,0.5076824426651001,0.2441866689920425,0.4081634126603603,0.5391304433345795,0.6406547397375106,0.7876747381687165,56457
0.487028032541275,0.2307121008634567,0.1591232270002365,-0.6269012689590454,0.1938425478339195,0.287195897847414,0.4930584669113159,0.6491470783948898,0.8157868027687073,38761
0.4013725817203522,0.2218798100948333,0.7156538963317871,0.4486220479011535,0.1448962184786796,0.208810006827116,0.3910921692848205,0.5483839184045791,0.6494836747646333,16068
0.314936101436615,0.2273187935352325,1.0119712352752686,0.6088533997535706,0.0907226224243641,0.1282128665596246,0.2430957660079002,0.4668667331337929,0.6327200245857239,2230
0.5222443342208862,0.1839274317026138,0.08710378408432,0.9289145469665528,0.2742278683185578,0.4183365643024445,0.5430365920066833,0.6133858799934387,0.7096735572814942,35029
0.5106559991836548,0.2058833092451095,0.4987055361270904,0.5684753656387329,0.2692849832773208,0.3828300908207893,0.4972386002540588,0.6058489620685578,0.8081185984611512,61916
0.3194482624530792,0.2390293329954147,0.9990636110305786,0.3698824048042297,0.0904475028812885,0.1320074237883091,0.2183017417788505,0.4885456338524818,0.6674092924594879,37328
0.4059848189353943,0.2261290252208709,0.5448755025863647,-0.0512033477425575,0.1368974444270134,0.195943708717823,0.424873423576355,0.5343700826168061,0.6676329553127289,4905
0.4451222419738769,0.2403571605682373,0.3568347096443176,-0.1420303881168365,0.1395372501015663,0.2518705204129219,0.4463871777057647,0.5854827046394349,0.7528978645801545,12181
0.3217220902442932,0.2384721785783767,0.9316052198410034,0.1800028383731842,0.09241827622056,0.128008871525526,0.2189929500222206,0.5035874754190445,0.6387215912342072,13083
0.4373350739479065,0.2512396872043609,0.1921503543853759,-0.6554559469223022,0.1090795004367828,0.1950332667678594,0.4619461387395859,0.6345051616430283,0.7064619207382201,2675
0.3525803685188293,0.2232205867767334,1.0147933959960938,0.6704351902008057,0.1306325513124465,0.1717205241322517,0.2853181168437004,0.5076455622911453,0.6538036394119262,26473
0.2981913983821869,0.2178610116243362,1.2769161462783811,1.495883226394653,0.1023045064508914,0.1308998849242925,0.2095838204026222,0.4391480445861816,0.585320047736168,32840
0.5079973936080933,0.1860683262348175,0.4381199777126312,1.6811847686767578,0.274464248418808,0.4228325605392456,0.5164699494838715,0.5702867031097412,0.7124005031585694,64246
0.4895990490913391,0.2081187963485717,0.0023018836509436,0.1399053633213043,0.1884343737363815,0.3467227935791016,0.5226310938596725,0.6192612737417221,0.7159686076641083,11553
0.4066858887672424,0.2372680902481079,0.5416582822799683,-0.2626865208148956,0.1258167748153209,0.1958680145442485,0.3956671714782714,0.5638359278440476,0.724866967201233,34091
0.417708545923233,0.225943848490715,0.3750750720500946,-0.3136507570743561,0.1394562508165836,0.1970976799726486,0.4434250771999359,0.5711422920227051,0.656612709760666,63078
0.4352844357490539,0.2358279973268509,0.5610953569412231,0.0984483733773231,0.1409921412169933,0.2658470705151557,0.4250678807497025,0.5506563663482666,0.7652824771404266,20788
0.5666463375091553,0.2394627332687378,-0.1007061228156089,-0.31142258644104,0.2260808289051055,0.4005339607596397,0.5924609124660491,0.7070325821638107,0.910612313747406,48702
0.3080695271492004,0.2435359954833984,1.1807328462600708,0.8053686022758484,0.093883883357048,0.1250016994774341,0.2081213742494583,0.4573324009776115,0.6849620544910431,48657
0.4159318506717682,0.2510380744934082,0.5857664346694946,-0.2426764518022537,0.1351805961132049,0.1858084097504616,0.3986569225788116,0.5609077900648117,0.7832346212863921,21147
0.4322196543216705,0.2127546072006225,0.3494424521923065,0.1670513153076172,0.1502422660589218,0.2394605278968811,0.470998615026474,0.5565691411495208,0.6476401281356812,8044
0.3419207334518432,0.2352781295776367,0.9342647790908812,0.0488240234553813,0.1285724431276321,0.1511891283094883,0.2272726908326149,0.5278160408139229,0.6676524186134338,20907
0.4034622311592102,0.2383061647415161,0.5104749202728271,-0.1507106721401214,0.1173074395954608,0.1903585664927959,0.4100288927555084,0.5438540786504745,0.7269485580921173,27005
0.3918717503547668,0.2291225492954254,0.7896539568901062,0.3608539700508117,0.1388270981609821,0.2112907193601131,0.346868696808815,0.5480003356933594,0.6948068881034851,47419
0.4334525465965271,0.2637227773666382,0.650270402431488,-0.3550443053245544,0.1380722817778587,0.2026059925556183,0.3952644139528274,0.6166075646877289,0.8267852675914764,24780
0.407453715801239,0.2875097095966339,0.6076578497886658,-0.5872710347175598,0.0934333172440528,0.1526490658521652,0.3588009476661682,0.5964127957820893,0.8637479078769685,21905
0.4019469618797302,0.2304732352495193,0.599219799041748,-0.0310865882784128,0.1380226169526577,0.1861126855015754,0.4020330101251602,0.5532762229442596,0.6913812935352326,24270
0.3880127072334289,0.2287893295288086,0.673282265663147,0.2284333705902099,0.1261746263504028,0.1782578237354755,0.3771654292941093,0.525830152630806,0.6665241849422456,33811
0.4749229848384857,0.2366532981395721,0.2477076053619384,-0.2733280062675476,0.1575566527247429,0.2856451742351055,0.4942246556282043,0.6240052998065948,0.77289097070694,64777
0.3285902738571167,0.2138922214508056,0.9741631746292114,0.4558656215667724,0.1294377425312995,0.1528505556285381,0.2459510758519172,0.5056663960218429,0.6005811929702759,57835
0.4936946928501129,0.2183512151241302,0.0896744281053543,0.125473216176033,0.1763479101657867,0.3521096959710121,0.5270590662956238,0.5921670734882355,0.763209000825882,40089
0.3517926335334778,0.219934269785881,0.982007384300232,1.0359798669815063,0.1195894649624824,0.1752821691334247,0.3050276055932045,0.487634365260601,0.648124054670334,21455
0.3649712204933166,0.2435989677906036,0.8578749895095825,0.261305958032608,0.1110116721689701,0.1584409862756729,0.3058148354291916,0.5382340490818024,0.6920285630226135,10556
0.3960815370082855,0.2259883433580398,0.4467807710170746,-0.3157824873924255,0.1274389198422432,0.1839719027280807,0.3879269599914551,0.5660452246665955,0.6445964646339417,44001
